run_id,temperature,pressure,o2,faulty
0,764.6682739258,-47.7211990356,5.9526000023,0
0,764.9600830078,-47.5707015991,5.7744002342,0
0,763.9208984375,-47.3843994141,5.6062002182,0
0,762.4528198242,-46.8615989685,5.5869002342,0
0,767.0988769531,-47.3857002258,5.9145002365,0
0,765.6397094727,-47.2282981873,5.666200161,0
0,766.4937744141,-47.2835006714,5.6749000549,0
0,769.8187255859,-47.3432998657,5.6220998764,0
0,768.3767700195,-47.1272010803,5.818500042,0
0,768.1730957031,-47.2667999268,5.695499897,0
0,766.2532958984,-47.6996002197,5.521900177,0
0,771.0792236328,-47.1566009521,5.8055000305,0
0,770.3186035156,-47.9066009521,5.4387998581,0
0,770.220703125,-47.8512001038,5.9626998901,0
0,766.8475952148,-48.9575996399,5.6115999222,0
0,770.62890625,-47.9636993408,5.6115999222,0
0,770.0407714844,-48.8493995667,5.7044000626,0
0,770.9298706055,-48.2122001648,5.6048002243,0
0,766.2827758789,-48.5918998718,5.5925002098,0
0,769.5883178711,-48.1356010437,5.6430001259,0
0,773.5806274414,-48.0611000061,5.5885000229,0
0,768.6663208008,-48.2566986084,5.7807002068,0
0,772.3499755859,-48.3713989258,5.6855998039,0
0,770.049621582,-49.2829017639,5.5124001503,0
0,773.0040893555,-49.5419006348,5.5027999878,0
0,771.2694702148,-49.2690010071,5.6630001068,0
0,773.6353759766,-49.5082015991,5.5827999115,0
0,771.8206176758,-48.4294013977,5.5153999329,0
0,773.1734008789,-49.9207992554,5.7920999527,0
0,773.1140136719,-49.6730995178,5.8432002068,0
0,777.0377807617,-50.659198761,5.2501997948,0
0,774.5762939453,-50.638999939,5.6378998756,0
0,771.3363037109,-50.2793998718,5.5960998535,0
0,770.9077148438,-51.195400238,5.709400177,0
0,776.5202026367,-50.1753005981,5.4106001854,0
0,777.1862792969,-50.7275009155,5.5419998169,0
0,774.5465087891,-51.4500999451,5.1733999252,0
0,775.1450805664,-51.3585014343,5.4506001472,0
0,774.2172241211,-51.3944015503,4.8993000984,0
0,776.4617919922,-52.2911987305,5.217400074,0
0,775.0930175781,-51.5676994324,5.4907999039,0
0,773.4232788086,-53.1614990234,5.2232999802,0
0,776.0952758789,-52.2456016541,5.4615998268,0
0,776.9423828125,-52.5074996948,5.1300001144,0
0,774.2280273438,-52.3442993164,5.4305000305,0
0,776.8009033203,-52.1903991699,5.402299881,0
0,777.9649047852,-52.3059005737,5.2305998802,0
0,775.129699707,-51.8022003174,5.368999958,0
0,775.2152709961,-53.1996002197,5.241300106,0
0,776.4786987305,-52.8022994995,4.9766001701,0
0,778.0822753906,-52.7191009521,5.1126999855,0
0,776.5463256836,-52.6054000854,5.4060001373,0
0,778.5158081055,-53.6446990967,5.1747999191,0
0,778.8200073242,-53.2220993042,5.0436000824,0
0,775.2758789062,-53.7074012756,5.2588000298,0
0,780.8265991211,-53.432800293,5.2308998108,0
0,779.0399780273,-53.3474998474,5.146299839,0
0,778.6168823242,-52.7118988037,5.0508999825,0
0,776.8422851562,-53.0191001892,5.1698999405,0
0,780.7053833008,-52.4062995911,5.1072998047,0
0,778.7542114258,-53.6160011292,5.1923999786,0
0,781.3665161133,-53.3987998962,5.1870999336,0
0,781.5974731445,-52.6781005859,5.0753002167,0
0,780.9920043945,-52.4714012146,5.3638000488,0
0,780.3491821289,-52.6584014893,5.217400074,0
0,785.1829833984,-52.9565010071,5.2293000221,0
0,786.2559814453,-52.5707015991,5.2512001991,0
0,785.5919189453,-51.8790016174,4.9558000565,0
0,781.7534179688,-51.9343986511,5.1041002274,0
0,786.7338867188,-52.6888008118,5.0348000526,0
0,783.9476928711,-52.3083000183,5.3386998177,0
0,783.2044067383,-51.9109992981,4.7993001938,0
0,784.3698730469,-51.32970047,5.1521000862,0
0,788.42578125,-51.6893005371,4.8407001495,0
0,786.6574707031,-50.2747001648,4.9855999947,0
0,785.1403198242,-50.5304985046,4.8516001701,0
0,785.5166015625,-50.2629013062,4.8123998642,0
0,787.9290771484,-51.2919006348,4.9397001266,0
0,783.3806152344,-50.1940002441,4.622399807,0
0,789.9407958984,-49.6693000793,4.7157001495,0
0,789.9520874023,-50.7643013,4.997300148,0
0,789.3463134766,-49.9402008057,4.839799881,0
0,788.727722168,-49.5155982971,4.7761998177,0
0,788.8961791992,-49.7831993103,4.8074002266,0
0,788.1713256836,-49.0730018616,4.9154000282,0
0,790.8366699219,-48.0343017578,4.6008000374,0
0,790.1677856445,-48.632900238,5.0348000526,0
0,792.1137084961,-48.8605995178,4.8362002373,0
0,791.5603027344,-47.8450012207,4.6775999069,0
0,790.8115234375,-48.0060005188,4.6146998405,0
0,791.3287963867,-48.3746986389,4.9004001617,0
0,795.5283203125,-47.7710990906,4.9482998848,0
0,795.3128051758,-47.6244010925,4.8926000595,0
0,792.62890625,-48.8395004272,4.7109999657,0
0,794.6712036133,-48.8166007996,4.5971999168,0
0,793.112121582,-48.1053009033,4.5718002319,0
0,797.6392822266,-48.09400177,4.873000145,0
0,791.9688720703,-47.8442001343,4.9779000282,0
0,794.592590332,-47.2139015198,4.492000103,0
0,793.3781738281,-47.120098114,4.7013001442,0
0,801.7800292969,-47.1375999451,4.7158999443,0
0,795.7739868164,-47.460899353,4.5861001015,0
0,795.9470214844,-46.7711982727,4.75330019,0
0,794.333984375,-47.3504981995,4.6040000916,0
0,800.4837036133,-47.5722007751,4.7842001915,0
0,799.8264770508,-46.9319992065,4.6737999916,0
0,797.8875732422,-47.1274986267,4.711400032,0
0,797.7103881836,-47.5209999084,5.0720000267,0
0,804.1708984375,-47.8316993713,4.6550998688,0
0,797.6340942383,-47.5738983154,4.8910999298,0
0,794.510925293,-47.6870994568,4.718100071,0
0,799.846496582,-46.1697998047,4.6307997704,0
0,800.6597900391,-48.5247993469,4.48939991,0
0,801.4882202148,-47.3399009705,5.0251002312,0
0,798.8151855469,-46.976398468,4.5206999779,0
0,800.5037231445,-47.0816993713,4.7950000763,0
0,798.7709960938,-48.2994995117,4.9054999352,0
0,798.4584960938,-47.831199646,4.7627000809,0
0,800.353515625,-48.4308013916,4.6728000641,0
0,803.7593994141,-48.2454986572,4.5854001045,0
0,799.9631958008,-48.8923988342,4.6111001968,0
0,800.5239257812,-48.5730018616,4.7192997932,0
0,800.0891723633,-49.0019989014,4.5689997673,0
0,803.4041137695,-49.0713996887,4.8632001877,0
0,801.5056152344,-49.5357017517,4.6319999695,0
0,800.9013061523,-50.1991996765,4.8632998466,0
0,803.2183837891,-49.881401062,4.8429999352,0
0,803.1998901367,-50.1193008423,4.9584999084,0
0,801.8587036133,-50.0335006714,4.6680002213,0
0,804.8992919922,-49.918800354,4.7753000259,0
0,801.86328125,-50.3132019043,4.8561000824,0
0,802.2332763672,-50.3594017029,5.0901999474,0
0,803.7235107422,-50.6176986694,5.0048999786,0
0,801.1298828125,-50.720199585,4.8319997787,0
0,805.2608032227,-50.6554985046,4.4668998718,0
0,801.3555908203,-51.0980987549,4.8951001167,0
0,800.9263916016,-50.7067985535,4.9777998924,0
0,802.7321166992,-51.1204986572,4.8857002258,0
0,801.7686157227,-52.1273002625,4.847700119,0
0,800.5266723633,-51.3749008179,4.8104000092,0
0,801.2595214844,-52.5982017517,4.7213997841,0
0,800.6813964844,-52.1122016907,5.0752000809,0
0,807.1630249023,-52.557800293,4.9467000961,0
0,798.392578125,-52.5248985291,5.0096001625,0
0,798.8137817383,-52.8082008362,5.2831001282,0
0,801.8482055664,-51.6441001892,4.9355998039,0
0,803.9990234375,-52.7252006531,4.9380002022,0
0,801.2241821289,-53.3950996399,5.1263999939,0
0,804.8607177734,-51.9770011902,4.8607997894,0
0,801.3278198242,-53.0365982056,4.9467000961,0
0,801.5280151367,-53.5451011658,5.1180000305,0
0,801.6555786133,-54.2431983948,4.9724001884,0
0,802.9716186523,-52.4635009766,5.2614998817,0
0,803.1021118164,-52.6413993835,5.2326002121,0
0,799.5408935547,-53.7281990051,5.227399826,0
0,800.8402709961,-52.9774017334,5.0493998528,0
0,800.1890869141,-53.509601593,5.2104997635,0
0,804.0239257812,-53.0842018127,5.2083997726,0
0,803.0997924805,-54.4813995361,4.9312000275,0
0,802.2991943359,-52.4626998901,5.4896001816,0
0,799.0770874023,-52.42029953,5.3544001579,0
0,802.4862060547,-53.4404983521,5.498000145,0
0,800.2241821289,-51.6268997192,5.2287998199,0
0,800.992980957,-52.7022018433,5.1100001335,0
0,802.6649780273,-52.7468986511,5.070499897,0
0,802.2012939453,-52.4084014893,5.4704999924,0
0,800.1881713867,-52.9942016602,5.3302998543,0
0,799.0236206055,-52.186000824,5.5868000984,0
0,797.4392089844,-51.3009986877,5.5500998497,0
0,799.0814819336,-52.0424003601,5.5327000618,0
0,799.3648071289,-51.8885002136,5.3944001198,0
0,800.4852905273,-52.0606002808,5.5861001015,0
0,799.2827758789,-51.8148994446,5.19810009,0
0,798.5308837891,-51.6888008118,5.4583001137,0
0,799.3275146484,-50.9528999329,5.5815000534,0
0,798.6464233398,-51.0857009888,5.4040999413,0
0,795.9027709961,-50.9900016785,5.69080019,0
0,796.1939086914,-51.3233985901,5.7133002281,0
0,795.832824707,-51.5429000854,5.43419981,0
0,797.1536254883,-51.2617988586,5.6079001427,0
0,798.7130737305,-50.0917015076,5.5812001228,0
0,796.9791259766,-50.8602981567,5.3832998276,0
0,795.6121826172,-49.5013008118,5.600399971,0
0,799.6749267578,-48.6245002747,5.6311001778,0
0,793.7769775391,-49.7675018311,5.8519001007,0
0,796.6199951172,-48.8898010254,5.4433999062,0
0,797.3656005859,-49.0662994385,5.5155000687,0
0,795.5299072266,-48.9146003723,5.6226000786,0
0,796.2590942383,-48.6002998352,5.6675000191,0
0,798.7362060547,-48.4855003357,5.6501998901,0
0,798.1455078125,-47.6166992188,5.6132998466,0
0,797.6990966797,-48.8325004578,5.497300148,0
0,796.6920166016,-48.0471000671,5.7070999146,0
0,798.3787841797,-48.2220993042,5.6687002182,0
0,795.0972900391,-48.4879989624,5.7740998268,0
0,801.1577148438,-47.8204994202,5.4703998566,0
0,793.0852050781,-47.004901886,5.6414999962,0
0,794.0253295898,-48.2454986572,5.9404001236,0
0,797.6290283203,-47.3274002075,5.7880001068,0
0,797.786315918,-47.0475006104,5.8276000023,0
0,793.8524169922,-47.2661018372,5.7459998131,0
0,798.0172119141,-46.3263015747,5.4962000847,0
0,797.9896850586,-47.6450004578,5.9140000343,0
0,795.1317749023,-47.3664016724,5.7438001633,0
0,803.3981933594,-47.101398468,5.5745000839,0
0,797.4982910156,-46.8894004822,5.815100193,0
0,797.7135009766,-47.1156005859,5.4790000916,0
0,798.2028198242,-46.6391983032,5.6044998169,0
0,796.362487793,-47.2028999329,5.5229001045,0
0,798.4157714844,-48.1828994751,5.6852002144,0
0,798.7598876953,-47.7361984253,5.7807998657,0
0,798.6181030273,-47.9127998352,5.7901000977,0
0,798.7250976562,-46.8713989258,5.8253002167,0
0,798.74609375,-47.3805999756,5.5714998245,0
0,798.2387084961,-47.1935005188,5.6234998703,0
0,798.7088012695,-48.5369987488,5.6251997948,0
0,800.3341064453,-47.6836013794,5.6538000107,0
0,800.4638061523,-48.1856994629,5.8592000008,0
0,799.8170776367,-47.4509010315,5.6753997803,0
0,800.1651000977,-48.4356994629,5.4443001747,0
0,800.2067260742,-48.4879989624,5.5697999001,0
0,799.3582763672,-48.8438987732,5.7175998688,0
0,797.4946289062,-49.0131988525,5.5236001015,0
0,799.9390869141,-49.443901062,5.4510998726,0
0,796.7067260742,-48.5069999695,5.618999958,0
0,796.1118774414,-49.5685997009,5.3706998825,0
0,801.4716186523,-49.8087005615,5.1314997673,0
0,802.453918457,-50.4258003235,5.8323998451,0
0,801.1121826172,-50.3378982544,5.7266998291,0
0,801.5128173828,-49.4155006409,5.5708999634,0
0,795.9959716797,-50.3959999084,5.554500103,0
0,801.495300293,-50.6329994202,5.2715001106,0
0,804.6655883789,-51.4263000488,5.7006998062,0
0,800.8571777344,-50.5890007019,5.4855999947,0
0,803.8767089844,-51.3130989075,5.7504000664,0
0,803.1763916016,-51.5318984985,5.6380000114,0
0,801.4080200195,-50.7667999268,5.6227998734,0
0,803.8139038086,-51.9665985107,5.5746998787,0
0,805.232421875,-51.4352989197,5.62169981,0
0,804.1373901367,-52.0702018738,5.3256998062,0
0,801.7542114258,-51.4574012756,5.3308000565,0
0,803.0722045898,-51.8404998779,5.4305000305,0
0,802.9218139648,-52.9255981445,5.502699852,0
0,803.9550170898,-52.6880989075,5.6434001923,0
0,806.6370239258,-52.1848983765,5.4015002251,0
0,806.2246704102,-53.04529953,5.6339998245,0
0,806.1309814453,-53.172000885,5.428899765,0
0,799.1331787109,-52.5881996155,5.3236999512,0
0,806.8875732422,-52.7578010559,5.318500042,0
0,805.48828125,-53.0009002686,5.1297998428,0
0,807.9401245117,-52.7909011841,5.3081002235,0
0,806.3515014648,-53.2690010071,5.1852002144,0
0,806.2293701172,-54.3345985413,5.1870999336,0
0,806.4454956055,-52.8375015259,5.166200161,0
0,805.1423950195,-52.7492980957,5.2336001396,0
0,809.5693969727,-52.8723983765,5.1936998367,0
0,806.2883300781,-53.4691009521,5.223400116,0
0,807.4243774414,-53.5472984314,5.508600235,0
0,807.2849121094,-53.4639015198,5.0577001572,0
0,806.5604248047,-53.5717010498,5.2609000206,0
0,808.4183959961,-53.926399231,4.9344000816,0
0,810.7866210938,-52.9936981201,5.2884001732,0
0,807.5159912109,-53.8310012817,5.1812000275,0
0,809.0427246094,-51.9339981079,5.0195999146,0
0,807.7728271484,-52.4947013855,4.8687000275,0
0,809.0092163086,-52.6099014282,5.0153999329,0
0,807.844909668,-52.7691993713,4.6510000229,0
0,808.6295166016,-51.6097984314,5.170899868,0
0,810.4409790039,-52.3186988831,5.1452999115,0
0,811.8715209961,-52.1664009094,5.0244998932,0
0,807.2741699219,-52.6078987122,5.1730999947,0
0,806.338684082,-52.0810012817,4.9566001892,0
0,807.3884277344,-51.0172996521,5.1410999298,0
0,807.1240844727,-51.3988990784,4.9553999901,0
0,809.3187255859,-52.2233009338,4.8527002335,0
0,811.145690918,-50.9953994751,4.7100000381,0
0,812.6091918945,-50.2338981628,4.8414001465,0
0,811.8374023438,-50.782699585,5.2330999374,0
0,808.3269042969,-50.4207992554,4.859099865,0
0,808.5269775391,-50.398601532,4.8666000366,0
0,807.3416748047,-49.8162002563,4.7983999252,0
0,805.911315918,-50.7722015381,4.904900074,0
0,812.1173706055,-49.1273002625,4.9546999931,0
0,809.044128418,-49.4949989319,4.9225997925,0
0,808.6245727539,-49.0448989868,4.9443001747,0
0,809.5386962891,-49.448299408,4.8480000496,0
0,811.3992919922,-49.7322998047,4.7792000771,0
0,807.5020751953,-49.6528015137,4.7670001984,0
0,806.7543945312,-49.4090995789,4.7010998726,0
0,806.4025878906,-48.7648010254,4.7080001831,0
0,812.1657714844,-47.5567016602,4.9716000557,0
0,812.2048950195,-48.4292984009,4.7206001282,0
0,805.8452758789,-48.3137016296,4.664899826,0
0,812.8032836914,-47.7533988953,4.946199894,0
0,805.1043701172,-47.9482002258,4.7445998192,0
0,808.7755737305,-48.771900177,4.4959001541,0
0,807.5579223633,-46.4225997925,4.877600193,0
0,805.8399047852,-47.8639984131,4.7583999634,0
0,806.1484985352,-47.0083999634,4.5507998466,0
0,809.6273803711,-47.0065002441,4.6125001907,0
0,806.9403076172,-46.0965003967,4.7694001198,0
0,807.6055297852,-47.1464004517,4.7704000473,0
0,803.9597167969,-47.4445991516,4.6637997627,0
0,804.5222167969,-47.9273986816,4.4994001389,0
0,809.2543945312,-47.3345985413,4.7284002304,0
0,808.0452270508,-46.6426010132,4.6229000092,0
0,805.7926025391,-47.3381996155,4.5715999603,0
0,807.6436767578,-47.8647994995,4.6725997925,0
0,806.2916870117,-47.4062995911,4.809899807,0
0,806.3764038086,-47.2822990417,4.5672998428,0
0,804.1870727539,-47.011100769,4.7086000443,0
0,803.2849731445,-47.5428009033,4.926199913,0
0,805.2067260742,-48.3745002747,4.8812999725,0
0,803.1171875,-47.6171989441,4.844399929,0
0,807.7457885742,-48.3185997009,4.8253998756,0
0,802.5645141602,-47.542301178,4.8308000565,0
0,800.2899780273,-48.2293014526,4.8569998741,0
0,805.2537841797,-47.3885993958,4.7104001045,0
0,804.1102294922,-48.395198822,4.6942000389,0
0,800.9849243164,-48.5462989807,4.7540001869,0
0,807.2698974609,-48.7574996948,4.8871002197,0
0,803.4520263672,-48.4873008728,4.6410999298,0
0,803.9423828125,-48.7840003967,4.546500206,0
0,805.4700927734,-48.3236999512,4.4980998039,0
0,802.5120239258,-49.388999939,4.6434998512,0
0,801.7593994141,-49.3530006409,4.9544000626,0
0,803.1052246094,-49.2804985046,4.6870999336,0
0,804.150390625,-50.4650001526,4.714799881,0
0,798.1276245117,-49.5355987549,4.9829998016,0
0,800.4663696289,-49.3484992981,5.090400219,0
0,802.4822998047,-50.6506996155,4.924200058,0
